Datetime,Symbol,Open,High,Low,Close
2021-07-01 00:27:00,USDT,1.0003044337,1.0003109947,1.0002091171,1.0002777522
2021-07-01 00:28:00,USDT,1.0002777522,1.0002888527,1.0002131854,1.0002888527
2021-07-01 00:29:00,USDT,1.0002888527,1.0002888899,1.0002888527,1.0002888854
2021-07-01 00:30:00,USDT,1.0002888854,1.000293726,1.0002180606,1.0002937143
2021-07-01 00:31:00,USDT,1.0002937143,1.0002966907,1.0002166277,1.0002911917
2021-07-01 00:32:00,USDT,1.0002911914,1.0002975381,1.0002882251,1.0002975171
2021-07-01 00:33:00,USDT,1.0002975171,1.0002976839,1.0002899808,1.0002899902
2021-07-01 00:34:00,USDT,1.0002899902,1.0002899902,1.0002584018,1.0002701294
2021-07-01 00:35:00,USDT,1.0002701294,1.0002730451,1.0002049276,1.0002728408
2021-07-01 00:36:00,USDT,1.0002728408,1.0002730684,1.0001982405,1.000266139
2021-07-01 00:37:00,USDT,1.0002661395,1.0002731335,1.0001772019,1.0002535106
2021-07-01 00:38:00,USDT,1.0002535106,1.0002787027,1.0001886831,1.0002787023
2021-07-01 00:39:00,USDT,1.0002787024,1.0002787024,1.0002109206,1.0002610658
2021-07-01 00:40:00,USDT,1.0002610658,1.0002727838,1.0002580573,1.0002698212
2021-07-01 00:41:00,USDT,1.0002698204,1.0002770392,1.0002444233,1.0002444233
2021-07-01 00:42:00,USDT,1.0002444233,1.000251441,1.0001700498,1.0002448904
2021-07-01 00:43:00,USDT,1.0002448908,1.0002449055,1.0002448901,1.000244905
2021-07-01 00:44:00,USDT,1.0002478643,1.0002718811,1.0002477146,1.0002718806
2021-07-01 00:45:00,USDT,1.0002718805,1.0002718805,1.0002407219,1.0002407219
2021-07-01 00:46:00,USDT,1.0002407219,1.0002447976,1.0001720808,1.0001720876
2021-07-01 00:47:00,USDT,1.0001720876,1.000268057,1.0001720876,1.0001750616
2021-07-01 00:48:00,USDT,1.0001750616,1.0002710796,1.0001730352,1.0002710796
2021-07-01 00:49:00,USDT,1.0002710796,1.0002710823,1.0001751232,1.0001751233
2021-07-01 00:50:00,USDT,1.0001751233,1.0002916393,1.000173237,1.0002845338
2021-07-01 00:51:00,USDT,1.0002845331,1.0002916571,1.0002162107,1.0002234267
2021-07-01 00:52:00,USDT,1.0002234267,1.0003080562,1.0002234267,1.0003080562
2021-07-01 00:53:00,USDT,1.0003080562,1.0003381014,1.0002576331,1.0003381014
2021-07-01 00:54:00,USDT,1.0003381014,1.0003410883,1.0002282198,1.0002449719
2021-07-01 00:55:00,USDT,1.0002449774,1.0003307613,1.0002349327,1.0002349327
2021-07-01 00:56:00,USDT,1.0002349327,1.0003313284,1.0002349327,1.000308011
2021-07-01 00:57:00,USDT,1.000308011,1.0003130471,1.0002354341,1.0003130471
2021-07-01 00:58:00,USDT,1.0003130471,1.0003201567,1.0003041288,1.0003201567
2021-07-01 00:59:00,USDT,1.0003201567,1.000364796,1.0003130631,1.0003608201
2021-07-01 01:00:00,USDT,1.0003608201,1.0003648027,1.0002972768,1.0003576645
2021-07-01 01:01:00,USDT,1.0003576651,1.000357679,1.0002476097,1.0002547093
2021-07-01 01:02:00,USDT,1.0002547093,1.0003198184,1.0002383826,1.0003128307
2021-07-01 01:03:00,USDT,1.000245019,1.0003064381,1.0002319376,1.0002385723
2021-07-01 01:04:00,USDT,1.0002385723,1.0003064451,1.0002099429,1.000267663
2021-07-01 01:05:00,USDT,1.000267663,1.0002743741,1.0001990494,1.0002051222
2021-07-01 01:06:00,USDT,1.0002051222,1.0003061223,1.0002051222,1.0002993804
2021-07-01 01:07:00,USDT,1.0003060981,1.0003060981,1.0002091218,1.0002844415
2021-07-01 01:08:00,USDT,1.0002844413,1.0002844432,1.000277724,1.0002844394
2021-07-01 01:09:00,USDT,1.0002844394,1.0002845331,1.000209161,1.0002778105
2021-07-01 01:10:00,USDT,1.0002091713,1.0002845683,1.0002091713,1.0002779151
2021-07-01 01:11:00,USDT,1.0002779151,1.000285733,1.000217884,1.0002576641
2021-07-01 01:12:00,USDT,1.0002576641,1.0002857314,1.0002176641,1.0002788609
2021-07-01 01:13:00,USDT,1.0002788612,1.0002855189,1.000217666,1.000285518
2021-07-01 01:14:00,USDT,1.0002855179,1.0002870031,1.0002803434,1.0002870018
2021-07-01 01:15:00,USDT,1.0002870018,1.0002870097,1.0001856878,1.0001856878
2021-07-01 01:16:00,USDT,1.0001856878,1.0002519062,1.0001756034,1.0002519058
2021-07-01 01:17:00,USDT,1.0002451276,1.0002713425,1.0001760455,1.0002713425
2021-07-01 01:18:00,USDT,1.0002713425,1.0002854932,1.000271341,1.0002854913
2021-07-01 01:19:00,USDT,1.0002854913,1.0002854981,1.0002744725,1.0002811388
2021-07-01 01:20:00,USDT,1.0002811388,1.0002811407,1.0001821563,1.0002559878
2021-07-01 01:21:00,USDT,1.0002559878,1.0002559878,1.0000456584,1.00010689
2021-07-01 01:22:00,USDT,1.00010689,1.00010689,1.0000205985,1.0000208119
2021-07-01 01:23:00,USDT,1.0000274875,1.0001167772,1.0000208301,1.0000887331
2021-07-01 01:24:00,USDT,1.0000887313,1.0001137903,1.000017819,1.0000458882
2021-07-01 01:25:00,USDT,1.0000458882,1.0001213514,1.000025514,1.0001213514
2021-07-01 01:26:00,USDT,1.0001213514,1.0001213581,1.0000446269,1.0000974562
2021-07-01 01:27:00,USDT,1.0000974562,1.0000974562,1.0000204392,1.0000301392
2021-07-01 01:28:00,USDT,1.0000301392,1.0001193935,1.0000301381,1.0000494854
2021-07-01 01:29:00,USDT,1.0000494854,1.0001187486,1.0000427675,1.0001157444
2021-07-01 01:30:00,USDT,1.0001157444,1.0001371437,1.0001157193,1.0001371436
2021-07-01 01:31:00,USDT,1.0001371436,1.0001371436,1.0001089961,1.0001157332
2021-07-01 01:32:00,USDT,1.0001090046,1.0001433084,1.0001090046,1.0001433084
2021-07-01 01:33:00,USDT,1.0001433084,1.0001647043,1.0001365767,1.0001647042
2021-07-01 01:34:00,USDT,1.0001647042,1.000167352,1.0000920102,1.000167352
2021-07-01 01:35:00,USDT,1.000167352,1.000167352,1.0000554632,1.0000554632
2021-07-01 01:36:00,USDT,1.0000552717,1.0001237939,1.0000484618,1.0001171756
2021-07-01 01:37:00,USDT,1.0001239855,1.0001388429,1.000048657,1.0001171816
2021-07-01 01:38:00,USDT,1.0001171816,1.0001673183,1.0000473848,1.0001117753
2021-07-01 01:39:00,USDT,1.0001117753,1.0001546572,1.0000801611,1.0000801628
2021-07-01 01:40:00,USDT,1.0000801628,1.0001545282,1.0000371505,1.0001545248
2021-07-01 01:41:00,USDT,1.0001545248,1.0001556071,1.0001049485,1.0001555924
2021-07-01 01:42:00,USDT,1.0001555924,1.0001594796,1.0001526361,1.000152638
2021-07-01 01:43:00,USDT,1.000152638,1.0001625254,1.0000918581,1.0001625254
2021-07-01 01:44:00,USDT,1.0001625251,1.0001625251,1.000088048,1.0001555265
2021-07-01 01:45:00,USDT,1.0001555265,1.0001643753,1.0001184782,1.0001184785
2021-07-01 01:46:00,USDT,1.0001184785,1.0001586172,1.0000909122,1.0001586157
2021-07-01 01:47:00,USDT,1.0001586157,1.0001586194,1.0000909148,1.0001518316
2021-07-01 01:48:00,USDT,1.0001518316,1.0001625236,1.000086188,1.0001625236
2021-07-01 01:49:00,USDT,1.0001625236,1.0001641558,1.0000948241,1.0001641558
2021-07-01 01:50:00,USDT,1.0001641558,1.0001856096,1.0001543329,1.0001543347
2021-07-01 01:51:00,USDT,1.0001543347,1.0001825887,1.0001543347,1.0001604699
2021-07-01 01:52:00,USDT,1.0001604702,1.0001942469,1.0001257999,1.0001257999
2021-07-01 01:53:00,USDT,1.0001189338,1.0001942414,1.0001189338,1.0001839596
2021-07-01 01:54:00,USDT,1.0001839596,1.0001907451,1.0001589744,1.0001589745
2021-07-01 01:55:00,USDT,1.0001659075,1.0001877731,1.0001619093,1.0001656713
2021-07-01 01:56:00,USDT,1.0001656713,1.0001875497,1.0001582906,1.0001652335
2021-07-01 01:57:00,USDT,1.0001652335,1.0001928628,1.0001582933,1.0001875542
2021-07-01 01:58:00,USDT,1.0001875542,1.0001875693,1.0001589515,1.0001804138
2021-07-01 01:59:00,USDT,1.0001804138,1.0001845311,1.0001560772,1.0001845311
2021-07-01 02:00:00,USDT,1.0001845311,1.0001884475,1.0001599936,1.0001599936
2021-07-01 02:01:00,USDT,1.0001599948,1.0001880113,1.0001558599,1.0001626844
2021-07-01 02:02:00,USDT,1.0001626844,1.0001915083,1.0001626844,1.0001628658
2021-07-01 02:03:00,USDT,1.0001649109,1.0001717906,1.0001649044,1.0001717861
2021-07-01 02:04:00,USDT,1.0001717854,1.0001900165,1.0001622688,1.0001622688
2021-07-01 02:05:00,USDT,1.0001622688,1.0001908366,1.0001161662,1.0001693211
2021-07-01 02:06:00,USDT,1.0001648456,1.0001678667,1.0001648456,1.0001678659
2021-07-01 02:07:00,USDT,1.0001678659,1.0001938601,1.000100227,1.000187046
2021-07-01 02:08:00,USDT,1.000187046,1.0001903934,1.0001159354,1.0001835764
2021-07-01 02:09:00,USDT,1.0001835764,1.0001903935,1.0001620558,1.0001620558
2021-07-01 02:10:00,USDT,1.0001620562,1.0001936788,1.0001012427,1.0001936787
2021-07-01 02:11:00,USDT,1.0001936787,1.0002151942,1.0001245909,1.000192221
2021-07-01 02:12:00,USDT,1.0001246162,1.0002337767,1.0001177828,1.0001400795
2021-07-01 02:13:00,USDT,1.0001400795,1.0002122335,1.0001116966,1.0002120391
2021-07-01 02:14:00,USDT,1.0002335637,1.0003228483,1.000212212,1.0002593059
2021-07-01 02:15:00,USDT,1.0002593059,1.000320129,1.0002524805,1.000254904
2021-07-01 02:16:00,USDT,1.0002592921,1.0003116806,1.0002094998,1.0002432846
2021-07-01 02:17:00,USDT,1.0002432846,1.0002649886,1.0002409038,1.0002629949
2021-07-01 02:18:00,USDT,1.0002629949,1.0003325093,1.0002337632,1.000255382
2021-07-01 02:19:00,USDT,1.000255382,1.0002598381,1.0002529091,1.0002598368
2021-07-01 02:20:00,USDT,1.0002598368,1.0002628812,1.0002297915,1.0002297915
2021-07-01 02:21:00,USDT,1.0002297726,1.0003923961,1.0002297726,1.0003030161
2021-07-01 02:22:00,USDT,1.0003030161,1.0003286348,1.0003030161,1.0003171954
2021-07-01 02:23:00,USDT,1.0003171922,1.0003899018,1.0003028503,1.0003028615
2021-07-01 02:24:00,USDT,1.0003028615,1.0003723179,1.0002912525,1.0003133515
2021-07-01 02:25:00,USDT,1.0003133515,1.0003265416,1.0002648616,1.0003003651
2021-07-01 02:26:00,USDT,1.0003003651,1.000322092,1.0003003651,1.0003151335
2021-07-01 02:27:00,USDT,1.0003151335,1.0003220828,1.0002817804,1.0002817804
2021-07-01 02:28:00,USDT,1.0002817804,1.0003252756,1.0002748151,1.0002748168
2021-07-01 02:29:00,USDT,1.0002748168,1.0003283238,1.000231389,1.0003065868
2021-07-01 02:30:00,USDT,1.0003065868,1.000328108,1.0002295744,1.0002480185
2021-07-01 02:31:00,USDT,1.0002480185,1.0003358264,1.0002480185,1.0003300605
2021-07-01 02:32:00,USDT,1.0003300605,1.000332792,1.0002410027,1.0003063727
2021-07-01 02:33:00,USDT,1.0003063721,1.0003322803,1.0002627925,1.0002862819
2021-07-01 02:34:00,USDT,1.0002862819,1.0003292693,1.0002617714,1.0002617714
2021-07-01 02:35:00,USDT,1.0002617708,1.0003292876,1.0002402851,1.000296945
2021-07-01 02:36:00,USDT,1.0002969449,1.0003235057,1.0002509499,1.0003157651
2021-07-01 02:37:00,USDT,1.0003157642,1.0003441289,1.0003157638,1.000341068
2021-07-01 02:38:00,USDT,1.000341068,1.0003474339,1.0003404123,1.0003474206
2021-07-01 02:39:00,USDT,1.0003474206,1.0003474258,1.0002784719,1.0003401909
2021-07-01 02:40:00,USDT,1.000340191,1.0003524276,1.0003253095,1.0003464085
2021-07-01 02:41:00,USDT,1.0003464085,1.0003519777,1.0002844476,1.0003311368
2021-07-01 02:42:00,USDT,1.0003311368,1.0003505792,1.0002594071,1.0003505782
2021-07-01 02:43:00,USDT,1.0003505782,1.0003559148,1.0003427781,1.0003559148
2021-07-01 02:44:00,USDT,1.0003559148,1.0003559416,1.0002629507,1.0002629542
2021-07-01 02:45:00,USDT,1.000284473,1.0003304882,1.0002414489,1.0003304797
2021-07-01 02:46:00,USDT,1.0003304797,1.000352001,1.000302057,1.0003262856
2021-07-01 02:47:00,USDT,1.0003262856,1.0003420654,1.0002560656,1.000270584
2021-07-01 02:48:00,USDT,1.000270584,1.0003487308,1.000270584,1.0003482769
2021-07-01 02:49:00,USDT,1.0003482878,1.0003491748,1.0003166425,1.0003237571
2021-07-01 02:50:00,USDT,1.0003166422,1.0003460535,1.0002695128,1.0003433272
2021-07-01 02:51:00,USDT,1.0003362117,1.0003433118,1.0003361945,1.0003433107
2021-07-01 02:52:00,USDT,1.0003433107,1.0003654657,1.0003433102,1.0003467289
2021-07-01 02:53:00,USDT,1.0003467289,1.0003692728,1.0003366425,1.0003366425
2021-07-01 02:54:00,USDT,1.0003366713,1.0003512172,1.0003294324,1.0003294342
2021-07-01 02:55:00,USDT,1.0003294342,1.0003512188,1.0003224131,1.0003294121
2021-07-01 02:56:00,USDT,1.0003294121,1.0003545341,1.0002842666,1.0003454424
2021-07-01 02:57:00,USDT,1.0003454424,1.000352441,1.0002842155,1.0003524275
2021-07-01 02:58:00,USDT,1.0003524275,1.0003524282,1.0003420612,1.0003490651
2021-07-01 02:59:00,USDT,1.0003490651,1.0003490651,1.0003055258,1.000325167
2021-07-01 03:00:00,USDT,1.000325167,1.0003467015,1.00025702,1.000346035
2021-07-01 03:01:00,USDT,1.000346035,1.0003676721,1.0003245641,1.0003414301
2021-07-01 03:02:00,USDT,1.0003417601,1.0003637996,1.0003349191,1.0003418265
2021-07-01 03:03:00,USDT,1.0003418265,1.000341832,1.0003349759,1.000341832
2021-07-01 03:04:00,USDT,1.0003349889,1.000367849,1.000288921,1.0003635802
2021-07-01 03:05:00,USDT,1.0003635802,1.00037078,1.0002942945,1.0003707787
2021-07-01 03:06:00,USDT,1.0003012724,1.000401576,1.0003012724,1.0004015745
2021-07-01 03:07:00,USDT,1.0004015742,1.0004015745,1.0003299093,1.0004012396
2021-07-01 03:08:00,USDT,1.000401216,1.0004043509,1.0003294573,1.0003294573
2021-07-01 03:09:00,USDT,1.0004045676,1.0004045676,1.0003328922,1.0004011787
2021-07-01 03:10:00,USDT,1.0004011787,1.0004045334,1.000369474,1.0003977025
2021-07-01 03:11:00,USDT,1.0003977024,1.0004049897,1.0003976999,1.0004049897
2021-07-01 03:12:00,USDT,1.0004049897,1.0004050739,1.0003515109,1.0003515168
2021-07-01 03:13:00,USDT,1.0003515158,1.0003563217,1.0002792435,1.0003130065
2021-07-01 03:14:00,USDT,1.0003130065,1.0003130065,1.0002127105,1.0003087373
2021-07-01 03:15:00,USDT,1.0003087373,1.0003118947,1.0002870145,1.0003118947
2021-07-01 03:16:00,USDT,1.0003118947,1.0003118947,1.0003043871,1.0003044223
2021-07-01 03:17:00,USDT,1.0003044223,1.000311217,1.0002369946,1.0003112083
2021-07-01 03:18:00,USDT,1.0003112085,1.0003112335,1.0002983742,1.0003052893
2021-07-01 03:19:00,USDT,1.0003052893,1.0003274327,1.0003052893,1.0003270218
2021-07-01 03:20:00,USDT,1.0003270218,1.0003271974,1.000298041,1.000298041
2021-07-01 03:21:00,USDT,1.0002980368,1.0002980442,1.0002723118,1.0002792446
2021-07-01 03:22:00,USDT,1.000279245,1.0003014778,1.000279245,1.0002792908
2021-07-01 03:23:00,USDT,1.0002108138,1.0002898911,1.0002108138,1.000289891
2021-07-01 03:24:00,USDT,1.000289891,1.000313779,1.0002830472,1.0002851075
2021-07-01 03:25:00,USDT,1.000285108,1.0003140147,1.0002162187,1.0003119839
2021-07-01 03:26:00,USDT,1.0003119839,1.0003140096,1.0003119718,1.0003140045
2021-07-01 03:27:00,USDT,1.0003140039,1.0003153694,1.0002863987,1.0003153471
2021-07-01 03:28:00,USDT,1.0003153471,1.0003153471,1.0003054213,1.0003054219
2021-07-01 03:29:00,USDT,1.0003054221,1.0003111417,1.0002931957,1.0003111417
2021-07-01 03:30:00,USDT,1.0003111417,1.0003156192,1.000286874,1.0003089306
2021-07-01 03:31:00,USDT,1.0003089306,1.0003188992,1.0002856254,1.0002858155
2021-07-01 03:32:00,USDT,1.0002858155,1.0003224836,1.0002856254,1.0003224769
2021-07-01 03:33:00,USDT,1.0003224769,1.0003224769,1.0002712487,1.0002712487
2021-07-01 03:34:00,USDT,1.0002712473,1.0003225045,1.0002712458,1.0002933868
2021-07-01 03:35:00,USDT,1.0002933868,1.0003197629,1.0002933868,1.0003197629
2021-07-01 03:36:00,USDT,1.0003197633,1.0003197633,1.00030874,1.00030874
2021-07-01 03:37:00,USDT,1.0003087393,1.0003156211,1.0003057437,1.0003126423
2021-07-01 03:38:00,USDT,1.0003126427,1.0003382241,1.0003093927,1.0003163384
2021-07-01 03:39:00,USDT,1.0003163479,1.0003383411,1.0003092627,1.0003092633
2021-07-01 03:40:00,USDT,1.0003092633,1.0003382022,1.0003092629,1.0003162523
2021-07-01 03:41:00,USDT,1.0003162529,1.0003183116,1.0002893717,1.0002893717
2021-07-01 03:42:00,USDT,1.0002963468,1.0002984044,1.0002893711,1.0002984044
2021-07-01 03:43:00,USDT,1.0002984044,1.0003176843,1.0002882895,1.0002882912
2021-07-01 03:44:00,USDT,1.0002882971,1.0003179794,1.0002882971,1.0003134924
2021-07-01 03:45:00,USDT,1.000313493,1.0003397108,1.000313493,1.0003359086
2021-07-01 03:46:00,USDT,1.0003358727,1.0003379654,1.0003113491,1.0003335289
2021-07-01 03:47:00,USDT,1.0003335289,1.0003335402,1.0003043807,1.0003114332
2021-07-01 03:48:00,USDT,1.0003114332,1.0003791971,1.0003043837,1.0003044604
2021-07-01 03:49:00,USDT,1.0003044602,1.0003136038,1.0003044602,1.0003059174
2021-07-01 03:50:00,USDT,1.0003059174,1.0003736338,1.0002907745,1.0002907754
2021-07-01 03:51:00,USDT,1.0002907738,1.0003352385,1.0002907738,1.0003352236
2021-07-01 03:52:00,USDT,1.0003352236,1.0004252028,1.0003352207,1.0003574904
2021-07-01 03:53:00,USDT,1.0003574903,1.0004064,1.0003361886,1.0003361886
2021-07-01 03:54:00,USDT,1.0003361886,1.0003928043,1.0003258517,1.0003258517
2021-07-01 03:55:00,USDT,1.0003258517,1.0003531583,1.0003227809,1.0003311195
2021-07-01 03:56:00,USDT,1.0003311195,1.0003531174,1.0003006741,1.0003006741
2021-07-01 03:57:00,USDT,1.0003006745,1.0003457788,1.0002935729,1.0003451987
2021-07-01 03:58:00,USDT,1.0003451987,1.0003896998,1.0002917476,1.0003007282
2021-07-01 03:59:00,USDT,1.0003003451,1.0003226224,1.0002932617,1.0003224214
2021-07-01 04:00:00,USDT,1.0003224194,1.000389617,1.0003127076,1.0003818707
2021-07-01 04:01:00,USDT,1.000381871,1.0003854812,1.0003156558,1.000316449
2021-07-01 04:02:00,USDT,1.0003234113,1.0004124239,1.0003193689,1.0003207303
2021-07-01 04:03:00,USDT,1.0003207291,1.0003214987,1.0003114493,1.0003186322
2021-07-01 04:04:00,USDT,1.0003186322,1.0003657615,1.0003118801,1.0003657615
2021-07-01 04:05:00,USDT,1.000363341,1.000363341,1.000305017,1.0003153101
2021-07-01 04:06:00,USDT,1.0003153101,1.0003980774,1.0003020771,1.0003302753
2021-07-01 04:07:00,USDT,1.0003302832,1.0004228403,1.0003244432,1.0003972748
2021-07-01 04:08:00,USDT,1.0003972748,1.000397285,1.0003254736,1.0003433018
2021-07-01 04:09:00,USDT,1.0003433018,1.0004302576,1.0003119555,1.0003119555
2021-07-01 04:10:00,USDT,1.0003119556,1.0003508267,1.0002844633,1.000284541
2021-07-01 04:11:00,USDT,1.0002843193,1.0003290127,1.000284304,1.0003256502
2021-07-01 04:12:00,USDT,1.0003256502,1.0003305506,1.0003186631,1.0003235455
2021-07-01 04:13:00,USDT,1.0003235455,1.000333398,1.0003040105,1.0003040173
2021-07-01 04:14:00,USDT,1.0003040173,1.0003184384,1.000250815,1.0002940593
2021-07-01 04:15:00,USDT,1.0002940593,1.0003388264,1.0002173525,1.0002903609
2021-07-01 04:16:00,USDT,1.0002903609,1.0003391307,1.0002903362,1.0003125082
2021-07-01 04:17:00,USDT,1.0003125095,1.0003346925,1.0002833256,1.000305496
2021-07-01 04:18:00,USDT,1.000305496,1.000339109,1.0002652435,1.0002713922
2021-07-01 04:19:00,USDT,1.0002713928,1.0003421348,1.0002713906,1.0003421298
2021-07-01 04:20:00,USDT,1.0003421298,1.0003421298,1.0002682755,1.0003420555
2021-07-01 04:21:00,USDT,1.0003420555,1.0003587935,1.0003349818,1.0003546912
2021-07-01 04:22:00,USDT,1.0003546912,1.0003588174,1.0003517112,1.0003578393
2021-07-01 04:23:00,USDT,1.0003578393,1.0003578423,1.0003283644,1.0003288683
2021-07-01 04:24:00,USDT,1.0003319485,1.0003580349,1.0003288337,1.0003580335
2021-07-01 04:25:00,USDT,1.0003580335,1.0003580348,1.0003559934,1.000355997
2021-07-01 04:26:00,USDT,1.000355997,1.0003559989,1.0003046507,1.0003046526
2021-07-01 04:27:00,USDT,1.0003046526,1.0003560171,1.0002590883,1.0002590905
2021-07-01 04:28:00,USDT,1.0002590905,1.0003376061,1.0002590904,1.0003376061
2021-07-01 04:29:00,USDT,1.0003376055,1.000359976,1.0002701363,1.0003376022
2021-07-01 04:30:00,USDT,1.0003376022,1.0003528755,1.0003305017,1.0003528755
2021-07-01 04:31:00,USDT,1.0003528755,1.0003641054,1.000334623,1.0003346306
2021-07-01 04:32:00,USDT,1.0003569965,1.0003569965,1.0003526951,1.0003536731
2021-07-01 04:33:00,USDT,1.0003536731,1.0003607077,1.0002866841,1.0002937186
2021-07-01 04:34:00,USDT,1.0002937183,1.0003826804,1.0002937183,1.0003798244
2021-07-01 04:35:00,USDT,1.0003777877,1.0003870332,1.0003516279,1.0003547198
2021-07-01 04:36:00,USDT,1.0003547198,1.0003584449,1.0002879067,1.0003514072
2021-07-01 04:37:00,USDT,1.0003514072,1.0003735635,1.000291631,1.000291631
2021-07-01 04:38:00,USDT,1.000291631,1.0003806114,1.0002849326,1.0002920751
2021-07-01 04:39:00,USDT,1.0002920751,1.0003785135,1.0002850262,1.0003560747
2021-07-01 04:40:00,USDT,1.0003484393,1.0003712871,1.0002798934,1.000355799
2021-07-01 04:41:00,USDT,1.000355799,1.000355855,1.0003329976,1.0003329983
2021-07-01 04:42:00,USDT,1.0003330002,1.0003559312,1.0002644229,1.0003544653
2021-07-01 04:43:00,USDT,1.0003544653,1.0003544819,1.0003246347,1.0003290502
2021-07-01 04:44:00,USDT,1.0003362433,1.0003588489,1.0003362205,1.0003588227
2021-07-01 04:45:00,USDT,1.0003588227,1.0003588227,1.0003361686,1.0003361686
2021-07-01 04:46:00,USDT,1.0003361686,1.0003361687,1.0003274701,1.0003274701
2021-07-01 04:47:00,USDT,1.0003274701,1.0003515944,1.0003274644,1.0003514492
2021-07-01 04:48:00,USDT,1.0003514368,1.0003546151,1.0003473233,1.0003544668
2021-07-01 04:49:00,USDT,1.0003544668,1.0003544668,1.0003017273,1.0003102014
2021-07-01 04:50:00,USDT,1.0003102014,1.0003212666,1.000308128,1.0003212449
2021-07-01 04:51:00,USDT,1.0003212449,1.000365832,1.000321242,1.000365815
2021-07-01 04:52:00,USDT,1.000365815,1.0003699736,1.0003445003,1.0003668146
2021-07-01 04:53:00,USDT,1.000366816,1.0003688596,1.0003616798,1.0003643859
2021-07-01 04:54:00,USDT,1.0003643859,1.0003884053,1.0003215754,1.0003215754
2021-07-01 04:55:00,USDT,1.0003215754,1.0003884146,1.0002674086,1.0002894438
2021-07-01 04:56:00,USDT,1.0002894385,1.0003664833,1.0002894385,1.0003664818
2021-07-01 04:57:00,USDT,1.0003664818,1.0003664951,1.0003413104,1.0003559961
2021-07-01 04:58:00,USDT,1.0003559903,1.0003881873,1.0003559823,1.000388181
2021-07-01 04:59:00,USDT,1.0003881808,1.0003881808,1.000332612,1.0003420436
2021-07-01 05:00:00,USDT,1.0003640807,1.0003681786,1.000357953,1.0003579775
2021-07-01 05:01:00,USDT,1.0003579775,1.0003650826,1.0003389525,1.0003612952
2021-07-01 05:02:00,USDT,1.0003612952,1.0003628788,1.0003281058,1.0003628406
2021-07-01 05:03:00,USDT,1.0003628406,1.0003728968,1.0002957424,1.0003507808
2021-07-01 05:04:00,USDT,1.0003507737,1.0003809065,1.0003507664,1.0003738582
2021-07-01 05:05:00,USDT,1.0003738582,1.0004031338,1.0003738573,1.0003961359
2021-07-01 05:06:00,USDT,1.0003961359,1.0004040814,1.0003732181,1.0003732181
2021-07-01 05:07:00,USDT,1.0003732181,1.0004052453,1.0003732181,1.0003977405
2021-07-01 05:08:00,USDT,1.0003977405,1.0003977586,1.0003756794,1.0003977163
2021-07-01 05:09:00,USDT,1.0003977163,1.0004035284,1.0003745207,1.0004035015
2021-07-01 05:10:00,USDT,1.0004035015,1.000431031,1.0004035015,1.0004240552
2021-07-01 05:11:00,USDT,1.0004240552,1.0004981931,1.0004240357,1.0004919547
2021-07-01 05:12:00,USDT,1.0004919547,1.0004920305,1.00041786,1.000424834
2021-07-01 05:13:00,USDT,1.0004248343,1.0004255023,1.0003813974,1.0003884972
2021-07-01 05:14:00,USDT,1.0003884972,1.0004109237,1.0003884972,1.0004109054
2021-07-01 05:15:00,USDT,1.0004109054,1.0004109054,1.000400709,1.0004007316
2021-07-01 05:16:00,USDT,1.000400732,1.0004994318,1.0004007319,1.0004768311
2021-07-01 05:17:00,USDT,1.0004768311,1.0005458243,1.0004696505,1.0005458236
2021-07-01 05:18:00,USDT,1.0005458236,1.0005703538,1.0005458236,1.0005703538
2021-07-01 05:19:00,USDT,1.0005703538,1.0005703569,1.0005015904,1.000562193
2021-07-01 05:20:00,USDT,1.0005621971,1.0006170444,1.0004992213,1.0006100006
2021-07-01 05:21:00,USDT,1.0006100006,1.0006100006,1.0004512688,1.0004512688
2021-07-01 05:22:00,USDT,1.0004512688,1.0004644874,1.0004512682,1.0004585896
2021-07-01 05:23:00,USDT,1.0004585896,1.00048792,1.0004585896,1.0004652353
2021-07-01 05:24:00,USDT,1.0004652352,1.000557535,1.0004652352,1.0005352634
2021-07-01 05:25:00,USDT,1.0005352634,1.0005798394,1.0004614497,1.0005038769
2021-07-01 05:26:00,USDT,1.0005109275,1.0005129857,1.0004799029,1.0004820058
2021-07-01 05:27:00,USDT,1.0004820058,1.000504295,1.0004791824,1.0004865091
2021-07-01 05:28:00,USDT,1.0004865091,1.0004865091,1.0004773702,1.0004774052
2021-07-01 05:29:00,USDT,1.000476854,1.0005517421,1.000476854,1.000499759
2021-07-01 05:30:00,USDT,1.0004997598,1.0004997598,1.0004771,1.0004842078
2021-07-01 05:31:00,USDT,1.0004842078,1.0005066653,1.0004770281,1.0004770281
2021-07-01 05:32:00,USDT,1.0004770281,1.0005670042,1.0004770267,1.0004870194
2021-07-01 05:33:00,USDT,1.0004870194,1.0005504536,1.0004616033,1.0004777604
2021-07-01 05:34:00,USDT,1.000477749,1.0005074155,1.00047071,1.0004851574
2021-07-01 05:35:00,USDT,1.0004851787,1.0005520495,1.0004744541,1.000474469
2021-07-01 05:36:00,USDT,1.0004765319,1.0005463558,1.0004765319,1.0005017707
2021-07-01 05:37:00,USDT,1.0005017736,1.0005707175,1.0004743036,1.0005291167
2021-07-01 05:38:00,USDT,1.0005291167,1.0005960349,1.000522049,1.0005959706
2021-07-01 05:39:00,USDT,1.0005959721,1.0005959809,1.0005671957,1.0005671976
